t,x,y,z,dx,dy,dz
4.1000000000000005,11.302958553411296,10.081503947040577,31.934563585603414,-9.392880684803666,-38.6927690974888,23.566359896571463
4.2,8.597681979798375,5.204841509674701,31.030919724398228,-27.22952308958271,-29.946889853214746,-27.404998820632116
4.3,5.857053935494753,4.092125976397628,26.45356382147699,-17.031876716474404,1.8016464275000743,-42.853171048704134
4.4,5.191306636503494,5.565170795174716,22.4602855146574,3.1605764629559463,22.866552126203274,-28.38862773475684
4.5,6.4891692280859425,8.665436401638283,20.775838274525622,20.628934308391358,34.70125947620377,4.766588917639947
4.6000000000000005,9.317093498181766,12.50542269041547,23.41360329818539,25.921332152624068,18.73652835932046,47.4074343514073
4.7,11.673435658610757,12.412742073502375,30.257325144807083,4.036833621592653,-28.78336762198533,46.314830855093284
4.800000000000001,10.124460222500296,6.748749166018404,32.67656946920405,-25.199649703939524,-43.37758798703426,-8.46863786383608
4.9,6.633505717822851,3.7372244760955224,28.563597572039868,-26.070675747988286,-11.964640848545995,-44.64058281551617
5.0,4.910325072902639,4.3558209963092045,23.748452906100812,-6.261895939246824,15.407578176975306,-39.76222568815041
5.1000000000000005,5.3811265299734865,6.818740111490584,20.611152434409785,13.986282741595812,32.421720418083254,-14.486389013139185
5.2,7.707581621221801,10.840165079925855,20.851175103472976,28.189989444779837,35.08897471601694,30.160878954142394
5.300000000000001,11.019124418929454,13.836535054693973,26.643328225238264,19.87697576979333,-5.416479317204477,61.42994808970176
5.4,11.682976775180467,9.75686921648496,33.13716472141333,-14.197319318548844,-48.366029952642414,22.928191320430678
5.5,8.179660555219685,4.16332906416549,31.2289664893244,-32.72461027481633,-32.16382310024322,-36.4247187500454
5.6000000000000005,5.138054720217202,3.324104596436315,25.852220971404247,-18.311547652449274,4.108667450972394,-48.94541444322247
5.7,4.51735102472983,4.985062554359969,21.439883600679906,4.065835737816053,25.072748868562112,-32.21900588337748
5.800000000000001,5.951221867780412,8.338654370148738,19.40841979472875,23.28767328586644,40.025364761090394,3.1858897873743786
5.9,9.174885681903119,12.990135506578047,22.07706155815478,31.465974572968396,25.93038298058432,55.116773423394015
6.0,12.244416782374092,13.524730966265603,30.431774479407554,7.057240846724735,-32.4460881801118,58.94344004567472
6.1000000000000005,10.586333851248066,6.500917870555687,33.865749567289726,-29.65763259605233,-53.771831117279376,-7.1772472832178735
6.2,6.3128902631636254,2.7703647428097273,28.99632502276398,-32.15206353246322,-15.884055541000759,-52.100047273069215
6.300000000000001,4.155921144755422,3.3241067623555356,23.44574011267588,-9.56476153059841,14.343168447479577,-47.2224779605558
6.4,4.399937957043943,5.638998432305643,19.55182943065282,12.314065085551729,32.56517264537786,-23.883770352749814
6.5,6.618734161865768,9.837141291431108,18.66898604212592,30.766091777688946,45.20623846745555,21.757442705012853
6.6000000000000005,10.553156312581732,14.680246125796753,23.90331797165539,30.78102670951637,10.700977789173,73.8718088703135
6.7,12.774939503769042,11.977336849265708,33.44334781618862,-7.077328283674387,-53.46737535812647,46.7591522960803
6.800000000000001,9.137690655846855,3.98677105417146,33.25514843087145,-39.496976587634975,-49.82360517873371,-32.20712414052297
6.9,4.875544186242046,2.0126158135189667,27.001922988084026,-28.533661101037055,-3.8410073368175857,-58.623561323790234
7.0,3.430958435639444,3.2185695868079427,21.530436166113404,-3.4342739001444755,19.371775601008725,-45.28092091115718
7.1000000000000005,4.188689406213151,5.886970933720712,17.94573880585259,17.472143080889964,37.69062037644169,-18.802953402573177
7.2,6.925387051817437,10.756693662096282,17.76984548559877,36.274755631694276,49.98839438629389,34.89996832952155
7.300000000000001,11.443640532552006,15.88464981097949,24.9257324717569,30.786965553833127,0.3212059057482719,87.55704786093504
7.4,13.082780162584063,10.820934843245936,35.28125505778578,-16.363414354628265,-67.43900210179504,39.66801480029998
7.5,8.170957661626353,2.3968493906204817,32.859335431816895,-46.151234792883514,-47.908762451152604,-46.94736866687142
7.6000000000000005,3.8525332040073605,1.2391823530154156,25.891781324411493,-27.7361182898128,0.665789828393939,-62.78434290940849
7.7,2.6237340036637926,2.5300073562992695,20.302466849935197,-2.3397706477220703,18.752594924693156,-46.982748628107856
7.800000000000001,3.3845790744629465,4.989701337954047,16.49523159878992,17.000276827344546,36.589980285396095,-23.269625388319895
7.9,6.023789369132702,9.848003413378489,15.648541772271217,38.01886125990358,57.80432971179235,28.70523671055187
8.0,10.988351326443663,16.550567280312517,22.236278940900295,40.43780075503851,15.35702155482193,100.2053016489193
8.1,14.111349520140404,12.919407724342875,35.689602102055076,-10.428380995328794,-73.3723636086432,61.88750567829979
8.200000000000001,8.902675127377904,1.876094558583876,34.61378007656025,-53.425393376692625,-64.90189705018193,-44.68979196419916
8.3,3.4262708448018784,-0.06097168569351199,26.751643709215244,-36.91795809339454,-5.294044824832058,-70.33763721880835
8.4,1.5190835086989958,0.8172855936174644,20.54625263279858,-9.593096391643977,10.662502110935447,-54.189740469180954
8.5,1.507651566473083,2.0715287364935775,15.913695615379053,5.707152003488989,18.502532597459627,-38.88359584192707
8.6,2.6605139093967938,4.51779211310939,12.769533464413167,20.71664354045942,39.95337562993946,-17.638655530087924
8.700000000000001,5.650980274564967,10.06220386248147,12.385964509361468,45.13580454660405,71.18208737224258,40.69556044458461
8.8,11.687674818717605,18.754209587557906,20.90864555333009,48.829927585781654,14.68264438228422,131.42966044675134
8.9,15.416965791721298,12.998732738938314,38.67189659871174,-18.246580629533405,-98.07277513984083,71.8289552649626
9.0,8.038358692810924,-0.8603454404102601,35.27443660632261,-69.04634490224815,-76.24560098052307,-61.85700063854705
9.1,1.607696811271666,-2.250387457166299,26.30049647100233,-43.71136506054908,-5.892769907145254,-75.84674331511196
9.200000000000001,-0.7039143192988929,-2.038899421839311,20.105087943300216,-17.41091286258884,-4.53282074785746,-53.02210316474182
9.3,-1.8744857612461026,-3.156951606737791,15.696075838053964,-15.193878762505747,-22.025822682405895,-34.63703364030609
9.4,-3.7426900718000424,-6.44406395832049,13.177681215238996,-29.674385665906712,-51.32928285154495,-2.9101508436892853
9.5,-7.809362894427445,-13.42280817704678,15.114045669316107,-51.248692801798924,-62.46808073319167,77.14703025811279
9.600000000000001,-13.992428632159829,-18.937680104958826,28.607087266861555,-26.395321480233672,36.26849274129723,120.26711859939908
9.700000000000001,-13.08842719047418,-6.169109628787334,39.16746938919592,44.164004790440984,102.05299536148908,12.946952022826377
9.8,-5.159627674071631,1.4729189673389913,31.19647767142683,60.82868235108923,37.61885788111049,-78.16466282949695
9.9,-0.9226907202563336,1.354661947434765,23.53453682329653,42.36936953815297,-1.1825701990422632,-76.619408481303
